Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,category
,,Lewisville,,,,,,,,,,,,,,,Home and lifestyle
,,DeSoto,,,,,,,,,,,,,,,Fashion accessories
,,McAllen,,,,,,,,,,,,,,,Home and lifestyle
,,Lancaster,,,,,,,,,,,,,,,Fashion accessories
,,Canyon,,,,,,,,,,,,,,,Home and lifestyle
,,Grand Prairie,,,,,,,,,,,,,,,Fashion accessories
,,Alamo,,,,,,,,,,,,,,,Home and lifestyle
,,Galveston,,,,,,,,,,,,,,,Fashion accessories
,,Grapevine,,,,,,,,,,,,,,,Home and lifestyle
,,Nacogdoches,,,,,,,,,,,,,,,Fashion accessories
,,Mesquite,,,,,,,,,,,,,,,Home and lifestyle
,,Brownsville,,,,,,,,,,,,,,,Fashion accessories
,,Lewisville,,,,,,,,,,,,,,,Home and lifestyle
,,Laredo,,,,,,,,,,,,,,,Fashion accessories
,,Haltom City,,,,,,,,,,,,,,,Home and lifestyle
,,Pasadena,,,,,,,,,,,,,,,Fashion accessories
,,Lubbock,,,,,,,,,,,,,,,Home and lifestyle
,,Mansfield,,,,,,,,,,,,,,,Fashion accessories
,,Huntsville,,,,,,,,,,,,,,,Home and lifestyle
,,Haltom City,,,,,,,,,,,,,,,Fashion accessories
,,Missouri City,,,,,,,,,,,,,,,Home and lifestyle
,,Little Elm,,,,,,,,,,,,,,,Fashion accessories
,,Cedar Park,,,,,,,,,,,,,,,Home and lifestyle
,,Brownwood,,,,,,,,,,,,,,,Fashion accessories
,,Del Rio,,,,,,,,,,,,,,,Home and lifestyle
,,Grand Prairie,,,,,,,,,,,,,,,Fashion accessories
,,Flower Mound,,,,,,,,,,,,,,,Home and lifestyle
,,Denton,,,,,,,,,,,,,,,Fashion accessories
,,Euless,,,,,,,,,,,,,,,Home and lifestyle
,,Canyon,,,,,,,,,,,,,,,Fashion accessories
,,Killeen,,,,,,,,,,,,,,,Home and lifestyle
,,Conroe,,,,,,,,,,,,,,,Fashion accessories
,,Georgetown,,,,,,,,,,,,,,,Home and lifestyle
,,Mesquite,,,,,,,,,,,,,,,Fashion accessories
,,El Paso,,,,,,,,,,,,,,,Home and lifestyle
,,Lubbock,,,,,,,,,,,,,,,Fashion accessories
,,Killeen,,,,,,,,,,,,,,,Home and lifestyle
,,New Braunfels,,,,,,,,,,,,,,,Fashion accessories
,,Mesquite,,,,,,,,,,,,,,,Home and lifestyle
,,La Porte,,,,,,,,,,,,,,,Fashion accessories
,,Dallas,,,,,,,,,,,,,,,Home and lifestyle
,,Coppell,,,,,,,,,,,,,,,Fashion accessories
,,Brownwood,,,,,,,,,,,,,,,Home and lifestyle
,,Grapevine,,,,,,,,,,,,,,,Fashion accessories
,,Pasadena,,,,,,,,,,,,,,,Home and lifestyle
,,Bryan,,,,,,,,,,,,,,,Fashion accessories
,,Edinburg,,,,,,,,,,,,,,,Home and lifestyle
,,Georgetown,,,,,,,,,,,,,,,Fashion accessories
,,Angleton,,,,,,,,,,,,,,,Home and lifestyle
,,Irving,,,,,,,,,,,,,,,Fashion accessories
,,Mineral Wells,,,,,,,,,,,,,,,Home and lifestyle
,,Missouri City,,,,,,,,,,,,,,,Fashion accessories
,,La Porte,,,,,,,,,,,,,,,Home and lifestyle
,,McAllen,,,,,,,,,,,,,,,Fashion accessories
,,Haltom City,,,,,,,,,,,,,,,Home and lifestyle
,,Flower Mound,,,,,,,,,,,,,,,Fashion accessories
,,Hurst,,,,,,,,,,,,,,,Home and lifestyle
,,Pasadena,,,,,,,,,,,,,,,Fashion accessories
,,Lubbock,,,,,,,,,,,,,,,Home and lifestyle
,,Alice,,,,,,,,,,,,,,,Fashion accessories
,,Lubbock,,,,,,,,,,,,,,,Home and lifestyle
,,Lubbock,,,,,,,,,,,,,,,Fashion accessories
,,La Porte,,,,,,,,,,,,,,,Home and lifestyle
,,McAllen,,,,,,,,,,,,,,,Fashion accessories
,,Lubbock,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Brownwood,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Hurst,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Nacogdoches,,,,,,,,,,,,,,,Home and lifestyle
,,Friendswood,,,,,,,,,,,,,,,Fashion accessories
,,Odessa,,,,,,,,,,,,,,,Home and lifestyle
,,Mansfield,,,,,,,,,,,,,,,Fashion accessories
,,Euless,,,,,,,,,,,,,,,Home and lifestyle
,,Little Elm,,,,,,,,,,,,,,,Fashion accessories
,,League City,,,,,,,,,,,,,,,Home and lifestyle
,,Denton,,,,,,,,,,,,,,,Fashion accessories
,,Canyon,,,,,,,,,,,,,,,Home and lifestyle
,,Bedford,,,,,,,,,,,,,,,Fashion accessories
,,DeSoto,,,,,,,,,,,,,,,Home and lifestyle
,,Lewisville,,,,,,,,,,,,,,,Fashion accessories
,,Huntsville,,,,,,,,,,,,,,,Home and lifestyle
,,Pasadena,,,,,,,,,,,,,,,Fashion accessories
,,Del Rio,,,,,,,,,,,,,,,Home and lifestyle
,,Bedford,,,,,,,,,,,,,,,Fashion accessories
,,Little Elm,,,,,,,,,,,,,,,Home and lifestyle
,,Lufkin,,,,,,,,,,,,,,,Fashion accessories
,,Mansfield,,,,,,,,,,,,,,,Home and lifestyle
,,Mansfield,,,,,,,,,,,,,,,Fashion accessories
,,Alice,,,,,,,,,,,,,,,Home and lifestyle
,,Nacogdoches,,,,,,,,,,,,,,,Fashion accessories
,,Bedford,,,,,,,,,,,,,,,Home and lifestyle
,,Flower Mound,,,,,,,,,,,,,,,Fashion accessories
,,Nacogdoches,,,,,,,,,,,,,,,Home and lifestyle
,,El Paso,,,,,,,,,,,,,,,Fashion accessories
,,Grand Prairie,,,,,,,,,,,,,,,Home and lifestyle
,,Kerrville,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Grapevine,,,,,,,,,,,,,,,Fashion accessories
,,Grand Prairie,,,,,,,,,,,,,,,Home and lifestyle
,,Missouri City,,,,,,,,,,,,,,,Fashion accessories
,,Brownsville,,,,,,,,,,,,,,,Home and lifestyle
,,Alice,,,,,,,,,,,,,,,Fashion accessories
,,North Richland Hills,,,,,,,,,,,,,,,Home and lifestyle
,,Dallas,,,,,,,,,,,,,,,Fashion accessories
,,Georgetown,,,,,,,,,,,,,,,Home and lifestyle
,,New Braunfels,,,,,,,,,,,,,,,Fashion accessories
,,Canyon,,,,,,,,,,,,,,,Home and lifestyle
,,Cleburne,,,,,,,,,,,,,,,Fashion accessories
,,Cleburne,,,,,,,,,,,,,,,Home and lifestyle
,,Austin,,,,,,,,,,,,,,,Fashion accessories
,,Angleton,,,,,,,,,,,,,,,Home and lifestyle
,,Bedford,,,,,,,,,,,,,,,Fashion accessories
,,Pharr,,,,,,,,,,,,,,,Home and lifestyle
,,Grand Prairie,,,,,,,,,,,,,,,Fashion accessories
,,Lancaster,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Dallas,,,,,,,,,,,,,,,Home and lifestyle
,,Pharr,,,,,,,,,,,,,,,Fashion accessories
,,Cleburne,,,,,,,,,,,,,,,Home and lifestyle
,,Pharr,,,,,,,,,,,,,,,Fashion accessories
,,Carrollton,,,,,,,,,,,,,,,Home and lifestyle
,,La Porte,,,,,,,,,,,,,,,Fashion accessories
,,Eagle Pass,,,,,,,,,,,,,,,Home and lifestyle
,,Mesquite,,,,,,,,,,,,,,,Fashion accessories
,,Haltom City,,,,,,,,,,,,,,,Home and lifestyle
,,Mineral Wells,,,,,,,,,,,,,,,Fashion accessories
,,Houston,,,,,,,,,,,,,,,Home and lifestyle
,,Flower Mound,,,,,,,,,,,,,,,Fashion accessories
,,Conroe,,,,,,,,,,,,,,,Home and lifestyle
,,Mesquite,,,,,,,,,,,,,,,Fashion accessories
,,College Station,,,,,,,,,,,,,,,Home and lifestyle
,,Houston,,,,,,,,,,,,,,,Fashion accessories
,,Georgetown,,,,,,,,,,,,,,,Home and lifestyle
,,Del Rio,,,,,,,,,,,,,,,Fashion accessories
,,Friendswood,,,,,,,,,,,,,,,Home and lifestyle
,,Bedford,,,,,,,,,,,,,,,Fashion accessories
,,Brownsville,,,,,,,,,,,,,,,Home and lifestyle
,,Abilene,,,,,,,,,,,,,,,Fashion accessories
,,Odessa,,,,,,,,,,,,,,,Home and lifestyle
,,Pearland,,,,,,,,,,,,,,,Fashion accessories
,,Haltom City,,,,,,,,,,,,,,,Home and lifestyle
,,Pasadena,,,,,,,,,,,,,,,Fashion accessories
,,Big Spring,,,,,,,,,,,,,,,Home and lifestyle
,,La Porte,,,,,,,,,,,,,,,Fashion accessories
,,Pharr,,,,,,,,,,,,,,,Home and lifestyle
,,Brownsville,,,,,,,,,,,,,,,Fashion accessories
,,DeSoto,,,,,,,,,,,,,,,Home and lifestyle
,,Baytown,,,,,,,,,,,,,,,Fashion accessories
,,Killeen,,,,,,,,,,,,,,,Home and lifestyle
,,Pearland,,,,,,,,,,,,,,,Fashion accessories
,,Cleburne,,,,,,,,,,,,,,,Home and lifestyle
,,Denton,,,,,,,,,,,,,,,Fashion accessories
,,Baytown,,,,,,,,,,,,,,,Home and lifestyle
,,Missouri City,,,,,,,,,,,,,,,Fashion accessories
,,Edinburg,,,,,,,,,,,,,,,Home and lifestyle
,,New Braunfels,,,,,,,,,,,,,,,Fashion accessories
,,Hurst,,,,,,,,,,,,,,,Home and lifestyle
,,Haltom City,,,,,,,,,,,,,,,Fashion accessories
,,Little Elm,,,,,,,,,,,,,,,Home and lifestyle
,,North Richland Hills,,,,,,,,,,,,,,,Fashion accessories
,,Lufkin,,,,,,,,,,,,,,,Home and lifestyle
,,Coppell,,,,,,,,,,,,,,,Fashion accessories
,,Del Rio,,,,,,,,,,,,,,,Home and lifestyle
,,Mineral Wells,,,,,,,,,,,,,,,Fashion accessories
,,El Paso,,,,,,,,,,,,,,,Home and lifestyle
,,Grand Prairie,,,,,,,,,,,,,,,Fashion accessories
,,Corpus Christi,,,,,,,,,,,,,,,Home and lifestyle
,,Brownsville,,,,,,,,,,,,,,,Fashion accessories
,,Harlingen,,,,,,,,,,,,,,,Home and lifestyle
,,McKinney,,,,,,,,,,,,,,,Fashion accessories
,,Brownwood,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Mesquite,,,,,,,,,,,,,,,Home and lifestyle
,,Denton,,,,,,,,,,,,,,,Fashion accessories
,,Arlington,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Hurst,,,,,,,,,,,,,,,Home and lifestyle
,,Arlington,,,,,,,,,,,,,,,Fashion accessories
,,League City,,,,,,,,,,,,,,,Home and lifestyle
,,Hurst,,,,,,,,,,,,,,,Fashion accessories
,,Lake Jackson,,,,,,,,,,,,,,,Home and lifestyle
,,North Richland Hills,,,,,,,,,,,,,,,Fashion accessories
,,DeSoto,,,,,,,,,,,,,,,Home and lifestyle
,,Garland,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Cedar Park,,,,,,,,,,,,,,,Fashion accessories
,,Cleburne,,,,,,,,,,,,,,,Home and lifestyle
,,Baytown,,,,,,,,,,,,,,,Fashion accessories
,,McAllen,,,,,,,,,,,,,,,Home and lifestyle
,,Irving,,,,,,,,,,,,,,,Fashion accessories
,,Frisco,,,,,,,,,,,,,,,Home and lifestyle
,,Arlington,,,,,,,,,,,,,,,Fashion accessories
,,McKinney,,,,,,,,,,,,,,,Home and lifestyle
,,Houston,,,,,,,,,,,,,,,Fashion accessories
,,Little Elm,,,,,,,,,,,,,,,Home and lifestyle
,,Alice,,,,,,,,,,,,,,,Fashion accessories
,,Midland,,,,,,,,,,,,,,,Home and lifestyle
,,Abilene,,,,,,,,,,,,,,,Fashion accessories
,,Cleburne,,,,,,,,,,,,,,,Home and lifestyle
,,Carrollton,,,,,,,,,,,,,,,Fashion accessories
,,Angleton,,,,,,,,,,,,,,,Home and lifestyle
,,New Braunfels,,,,,,,,,,,,,,,Fashion accessories
,,Corpus Christi,,,,,,,,,,,,,,,Home and lifestyle
,,Burleson,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Lake Jackson,,,,,,,,,,,,,,,Fashion accessories
,,Laredo,,,,,,,,,,,,,,,Home and lifestyle
,,Eagle Pass,,,,,,,,,,,,,,,Fashion accessories
,,Alice,,,,,,,,,,,,,,,Home and lifestyle
,,Frisco,,,,,,,,,,,,,,,Fashion accessories
,,Angleton,,,,,,,,,,,,,,,Home and lifestyle
,,Frisco,,,,,,,,,,,,,,,Fashion accessories
,,Arlington,,,,,,,,,,,,,,,Home and lifestyle
,,El Paso,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Huntsville,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,El Paso,,,,,,,,,,,,,,,Fashion accessories
,,El Paso,,,,,,,,,,,,,,,Home and lifestyle
,,Cedar Park,,,,,,,,,,,,,,,Fashion accessories
,,Abilene,,,,,,,,,,,,,,,Home and lifestyle
,,Pflugerville,,,,,,,,,,,,,,,Fashion accessories
,,Mesquite,,,,,,,,,,,,,,,Home and lifestyle
,,McKinney,,,,,,,,,,,,,,,Fashion accessories
,,Amarillo,,,,,,,,,,,,,,,Home and lifestyle
,,Dallas,,,,,,,,,,,,,,,Fashion accessories
,,Mansfield,,,,,,,,,,,,,,,Home and lifestyle
,,Mesquite,,,,,,,,,,,,,,,Fashion accessories
,,Eagle Pass,,,,,,,,,,,,,,,Home and lifestyle
,,Farmers Branch,,,,,,,,,,,,,,,Fashion accessories
,,Alamo,,,,,,,,,,,,,,,Home and lifestyle
,,Bedford,,,,,,,,,,,,,,,Fashion accessories
,,Grapevine,,,,,,,,,,,,,,,Home and lifestyle
,,Del Rio,,,,,,,,,,,,,,,Fashion accessories
,,El Paso,,,,,,,,,,,,,,,Home and lifestyle
,,Grand Prairie,,,,,,,,,,,,,,,Fashion accessories
,,Del Rio,,,,,,,,,,,,,,,Home and lifestyle
,,Dallas,,,,,,,,,,,,,,,Fashion accessories
,,Pearland,,,,,,,,,,,,,,,Home and lifestyle
,,Farmers Branch,,,,,,,,,,,,,,,Fashion accessories
,,Midland,,,,,,,,,,,,,,,Home and lifestyle
,,Kerrville,,,,,,,,,,,,,,,Fashion accessories
,,Brownsville,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Big Spring,,,,,,,,,,,,,,,Home and lifestyle
,,Cedar Park,,,,,,,,,,,,,,,Fashion accessories
,,Alamo,,,,,,,,,,,,,,,Home and lifestyle
,,Haltom City,,,,,,,,,,,,,,,Fashion accessories
,,Garland,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Little Elm,,,,,,,,,,,,,,,Home and lifestyle
,,Alice,,,,,,,,,,,,,,,Fashion accessories
,,Euless,,,,,,,,,,,,,,,Home and lifestyle
,,Pflugerville,,,,,,,,,,,,,,,Fashion accessories
,,Odessa,,,,,,,,,,,,,,,Home and lifestyle
,,Grapevine,,,,,,,,,,,,,,,Fashion accessories
,,Little Elm,,,,,,,,,,,,,,,Home and lifestyle
,,Kerrville,,,,,,,,,,,,,,,Fashion accessories
,,Kerrville,,,,,,,,,,,,,,,Home and lifestyle
,,Mission,,,,,,,,,,,,,,,Fashion accessories
,,Mission,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Fort Worth,,,,,,,,,,,,,,,Home and lifestyle
,,Lubbock,,,,,,,,,,,,,,,Fashion accessories
,,Dallas,,,,,,,,,,,,,,,Home and lifestyle
,,Houston,,,,,,,,,,,,,,,Fashion accessories
,,Haltom City,,,,,,,,,,,,,,,Home and lifestyle
,,Big Spring,,,,,,,,,,,,,,,Fashion accessories
,,El Paso,,,,,,,,,,,,,,,Home and lifestyle
,,North Richland Hills,,,,,,,,,,,,,,,Fashion accessories
,,Lewisville,,,,,,,,,,,,,,,Home and lifestyle
,,Bedford,,,,,,,,,,,,,,,Fashion accessories
,,Lewisville,,,,,,,,,,,,,,,Home and lifestyle
,,Friendswood,,,,,,,,,,,,,,,Fashion accessories
,,Frisco,,,,,,,,,,,,,,,Home and lifestyle
,,Corpus Christi,,,,,,,,,,,,,,,Fashion accessories
,,Garland,,,,,,,,,,,,,,,Home and lifestyle
,,Killeen,,,,,,,,,,,,,,,Fashion accessories
,,Longview,,,,,,,,,,,,,,,Home and lifestyle
,,Lubbock,,,,,,,,,,,,,,,Fashion accessories
,,Mission,,,,,,,,,,,,,,,Home and lifestyle
,,Pasadena,,,,,,,,,,,,,,,Fashion accessories
,,Big Spring,,,,,,,,,,,,,,,Home and lifestyle
,,Midland,,,,,,,,,,,,,,,Fashion accessories
,,Mesquite,,,,,,,,,,,,,,,Home and lifestyle
,,Mesquite,,,,,,,,,,,,,,,Fashion accessories
,,Frisco,,,,,,,,,,,,,,,Home and lifestyle
,,Lewisville,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
